id_registro;fecha;turno;linea_produccion;fase;unidades_producidas;unidades_defectuosas;tiempo_produccion_min;tiempo_parada_min;hubo_parada;motivo_parada;operario_id;registro_con_errores
96714;11/02/2023;mañana;B;control_calidad;515;39;287;3;VERDADERO;fallo_maquina;OP069;FALSO
33882;31/03/2024;tarde;B;tratamiento_termico;427;19;392;50;VERDADERO;mantenimiento;;FALSO
15932;07/07/2024;mañana;A;corte;477;14;417;0;FALSO;;OP023;FALSO
49013;06/06/2024;mañana;B;tratamiento_termico;362;13;301;14;VERDADERO;falta_material;OP043;FALSO
69637;11/01/2023;tarde;B;corte;377;5;552;0;FALSO;;OP069;FALSO
68975;08/06/2023;noche;;control_calidad;428;34;335;16;VERDADERO;mantenimiento;OP043;FALSO
44743;27/06/2024;mañana;A;control_calidad;534;46;321;0;FALSO;;OP077;FALSO
34535;14/02/2023;tarde;B;mecanizado;273;16;375;0;FALSO;;OP005;FALSO
89174;05/10/2023;tarde;A;corte;;;351;0;FALSO;;OP072;FALSO
98265;09/01/2024;mañana;B;expedicion;458;6;274;15;VERDADERO;falta_material;OP031;FALSO
32509;02/08/2024;tarde;A;control_calidad;481;52;284;0;FALSO;;OP024;FALSO
70314;11/02/2024;noche;B;mecanizado;273;14;578;24;VERDADERO;fallo_maquina;OP038;FALSO
96208;11/11/2023;tarde;C;tratamiento_termico;339;16;356;0;FALSO;;OP033;FALSO
88890;23/08/2023;mañana;B;mecanizado;336;18;479;0;FALSO;;OP024;FALSO
49688;10/03/2024;noche;B;control_calidad;422;39;;0;FALSO;;OP068;FALSO
98316;24/12/2023;mañana;A;mecanizado;302;;465;0;FALSO;;OP043;FALSO
98487;24/09/2023;tarde;C;expedicion;409;6;258;0;FALSO;;OP067;FALSO
98487;24/09/2023;tarde;C;expedicion;409;6;258;0;FALSO;;OP067;FALSO
49669;05/07/2023;mañana;A;expedicion;455;8;194;0;FALSO;;OP042;FALSO
27709;10/09/2024;noche;C;tratamiento_termico;289;15;339;25;VERDADERO;fallo_maquina;OP035;FALSO
34670;05/04/2024;mañana;C;control_calidad;654;67;283;3;VERDADERO;falta_material;OP071;FALSO
37424;18/12/2023;tarde;A;control_calidad;426;39;304;0;FALSO;;OP047;FALSO
67119;26/12/2024;mañana;B;mecanizado;350;20;500;0;FALSO;;OP034;FALSO
80593;11/08/2024;noche;C;corte;300;7;548;18;FALSO;;OP012;FALSO
49441;06/01/2024;mañana;B;tratamiento_termico;309;11;387;0;FALSO;;OP012;FALSO
49441;06/01/2024;mañana;B;tratamiento_termico;309;11;387;0;FALSO;;OP012;FALSO
29420;03/11/2023;noche;A;tratamiento_termico;300;15;416;9;VERDADERO;falta_material;OP016;FALSO
29978;19/03/2024;mañana;C;expedicion;526;11;273;0;FALSO;;OP064;FALSO
68361;15/09/2023;noche;B;control_calidad;529;45;;0;FALSO;mantenimiento;OP015;FALSO
71799;11/01/2023;mañana;A;mecanizado;282;14;457;0;FALSO;;OP049;FALSO
36389;07/10/2024;tarde;B;corte;437;13;527;0;FALSO;;OP044;FALSO
61345;16/06/2024;noche;A;mecanizado;340;22;355;0;FALSO;;OP058;FALSO
74972;28/08/2024;noche;A;control_calidad;408;36;394;0;FALSO;;OP032;FALSO
88097;02/12/2024;mañana;A;tratamiento_termico;324;9;381;0;FALSO;;OP064;FALSO
48112;02/11/2024;tarde;A;expedicion;400;10;262;0;FALSO;;OP025;FALSO
87468;16/02/2024;tarde;B;mecanizado;315;14;334;0;FALSO;;OP049;FALSO
98954;03/08/2023;noche;B;control_calidad;423;35;290;0;FALSO;;OP060;FALSO
73950;25/02/2024;mañana;C;tratamiento_termico;359;8;;28;VERDADERO;error_operario;OP022;FALSO
17956;05/07/2024;mañana;A;control_calidad;511;43;279;0;FALSO;;OP024;FALSO
82516;24/12/2024;mañana;A;control_calidad;555;41;324;0;FALSO;;OP076;FALSO
94974;23/01/2023;noche;C;control_calidad;459;;292;0;FALSO;;OP029;FALSO
72041;05/06/2024;mañana;A;expedicion;359;22;312;0;FALSO;;OP025;FALSO
91618;28/03/2023;noche;B;expedicion;431;8;310;0;FALSO;;OP055;FALSO
55451;21/06/2023;mañana;A;tratamiento_termico;314;12;344;0;FALSO;;OP049;FALSO
67177;22/02/2023;mañana;C;control_calidad;356;20;242;0;FALSO;;OP035;FALSO
71504;20/09/2023;tarde;B;mecanizado;268;16;485;0;FALSO;;OP072;FALSO
40422;23/04/2024;mañana;C;tratamiento_termico;313;15;353;0;FALSO;;OP055;FALSO
87025;07/04/2024;mañana;A;mecanizado;298;17;387;0;FALSO;;OP032;FALSO
96108;03/10/2024;mañana;B;corte;356;16;286;0;FALSO;;OP069;FALSO
61166;27/07/2024;mañana;B;mecanizado;213;12;348;112;VERDADERO;mantenimiento;OP034;FALSO
98225;18/05/2024;tarde;B;mecanizado;284;17;523;0;FALSO;;OP075;FALSO
57219;23/03/2024;tarde;B;tratamiento_termico;321;8;367;1;VERDADERO;error_operario;OP062;FALSO
31237;03/05/2023;tarde;B;corte;477;12;470;12;VERDADERO;mantenimiento;OP061;FALSO
47022;23/09/2023;tarde;B;expedicion;367;4;264;0;FALSO;;OP035;FALSO
21297;15/03/2024;noche;B;control_calidad;453;36;259;0;FALSO;;OP017;FALSO
26920;15/08/2023;mañana;B;control_calidad;534;44;259;1;VERDADERO;fallo_maquina;OP022;FALSO
30488;22/03/2024;noche;A;control_calidad;444;45;321;1;VERDADERO;mantenimiento;OP027;FALSO
23225;27/06/2024;noche;B;control_calidad;353;27;362;0;FALSO;;OP047;FALSO
74713;23/09/2024;noche;C;control_calidad;370;26;407;0;FALSO;;OP008;FALSO
37450;06/11/2024;tarde;A;control_calidad;285;21;338;0;FALSO;;OP020;FALSO
12376;18/03/2024;mañana;A;tratamiento_termico;339;10;420;0;FALSO;;OP042;FALSO
44184;19/03/2024;noche;A;control_calidad;398;33;344;0;FALSO;;;FALSO
30788;12/02/2023;noche;C;control_calidad;423;34;288;0;FALSO;;OP072;FALSO
24938;17/05/2024;noche;A;tratamiento_termico;;;432;13;VERDADERO;fallo_maquina;OP027;FALSO
73748;27/07/2023;noche;B;control_calidad;447;35;384;5;VERDADERO;error_operario;OP060;FALSO
54606;26/10/2023;mañana;;mecanizado;227;7;440;0;FALSO;;OP066;FALSO
16117;16/06/2023;noche;A;control_calidad;366;29;371;0;FALSO;;OP048;FALSO
83010;21/06/2023;tarde;C;tratamiento_termico;363;19;384;0;FALSO;;OP040;FALSO
29815;14/10/2024;tarde;C;corte;399;18;533;0;FALSO;;OP071;FALSO
23650;06/06/2024;mañana;A;corte;334;5;397;0;FALSO;;OP068;FALSO
24539;02/11/2023;tarde;A;control_calidad;486;36;258;0;FALSO;;OP021;FALSO
90028;18/09/2024;noche;C;mecanizado;225;15;407;0;FALSO;;OP044;FALSO
23352;13/05/2024;tarde;C;corte;374;11;477;0;FALSO;;OP079;FALSO
15501;06/06/2024;mañana;B;corte;308;10;511;0;FALSO;;OP068;FALSO
31895;10/03/2024;mañana;A;corte;322;5;412;26;VERDADERO;mantenimiento;OP007;FALSO
31895;10/03/2024;mañana;A;corte;322;5;412;26;VERDADERO;mantenimiento;OP007;FALSO
36920;15/12/2023;tarde;A;control_calidad;329;33;370;0;FALSO;;OP016;FALSO
67870;13/09/2024;mañana;A;mecanizado;325;13;383;0;FALSO;;OP031;FALSO
23014;02/10/2023;tarde;A;corte;400;16;447;22;VERDADERO;fallo_maquina;OP038;FALSO
57675;11/04/2023;mañana;B;expedicion;402;9;195;0;FALSO;;OP045;FALSO
28058;31/01/2024;mañana;A;tratamiento_termico;338;11;337;9;VERDADERO;error_operario;OP048;FALSO
36462;24/07/2023;mañana;;expedicion;316;11;371;0;FALSO;;OP020;FALSO
10863;05/08/2023;tarde;C;expedicion;337;21;408;0;FALSO;;OP071;FALSO
72084;30/03/2024;mañana;B;tratamiento_termico;269;14;371;0;FALSO;;OP049;FALSO
76194;10/06/2024;noche;C;tratamiento_termico;320;17;424;0;FALSO;;OP065;FALSO
64396;03/07/2023;mañana;B;tratamiento_termico;350;12;359;0;FALSO;;OP056;FALSO
39908;11/10/2024;mañana;B;control_calidad;539;34;1435;0;FALSO;;;FALSO
66206;23/06/2023;tarde;C;corte;293;12;412;0;FALSO;fallo_maquina;OP018;FALSO
63648;27/02/2024;tarde;B;control_calidad;382;30;309;0;FALSO;;OP062;FALSO
77653;30/10/2023;noche;A;control_calidad;258;16;416;0;FALSO;;OP057;FALSO
57418;21/07/2024;tarde;B;mecanizado;295;15;501;0;FALSO;;OP048;FALSO
68009;30/11/2024;noche;B;control_calidad;430;34;302;0;FALSO;;OP029;FALSO
77809;18/01/2024;noche;C;control_calidad;362;23;397;0;FALSO;;OP025;FALSO
21112;08/07/2023;tarde;C;tratamiento_termico;450;22;364;0;FALSO;;OP029;FALSO
62645;04/03/2024;tarde;;expedicion;534;8;236;1;VERDADERO;falta_material;OP021;FALSO
31538;22/10/2023;tarde;C;corte;451;18;501;25;VERDADERO;error_operario;OP070;FALSO
61546;02/05/2024;mañana;B;expedicion;311;12;248;0;FALSO;;;FALSO
96530;06/02/2024;noche;C;corte;397;12;474;0;FALSO;;OP055;FALSO
29785;05/11/2024;mañana;B;control_calidad;385;30;356;9;VERDADERO;falta_material;OP016;FALSO
17577;05/03/2023;tarde;B;mecanizado;293;;343;33;VERDADERO;falta_material;OP023;FALSO
96554;02/12/2023;tarde;C;expedicion;418;7;236;0;FALSO;;OP035;FALSO
48761;22/06/2024;noche;A;control_calidad;439;34;273;0;FALSO;;OP021;FALSO
99243;15/12/2023;tarde;A;control_calidad;501;38;349;0;FALSO;;OP036;FALSO
49888;19/04/2023;tarde;A;mecanizado;234;15;409;0;FALSO;;;FALSO
51116;24/06/2024;tarde;B;expedicion;552;;225;0;FALSO;;OP004;FALSO
11035;02/08/2024;noche;B;expedicion;450;9;249;0;FALSO;;OP031;FALSO
79178;09/05/2023;noche;C;tratamiento_termico;257;;384;0;FALSO;;OP008;FALSO
29249;06/06/2024;tarde;B;control_calidad;601;67;250;0;FALSO;;OP003;FALSO
68482;26/05/2023;tarde;C;tratamiento_termico;429;25;418;22;VERDADERO;error_operario;OP007;FALSO
55252;21/01/2024;tarde;A;corte;375;10;476;0;FALSO;;OP063;FALSO
21046;16/01/2023;mañana;C;control_calidad;491;44;304;22;VERDADERO;fallo_maquina;OP055;FALSO
21046;16/01/2023;mañana;C;control_calidad;491;44;304;22;VERDADERO;fallo_maquina;OP055;FALSO
22166;29/08/2023;mañana;B;mecanizado;399;29;387;0;FALSO;;OP064;FALSO
50927;20/11/2023;tarde;A;expedicion;283;5;235;0;FALSO;;OP020;FALSO
13655;25/11/2023;tarde;B;mecanizado;284;17;421;17;VERDADERO;error_operario;OP080;FALSO
80770;27/06/2023;tarde;A;tratamiento_termico;424;10;354;0;FALSO;;OP062;FALSO
41632;24/03/2024;tarde;B;corte;380;9;415;0;FALSO;;OP061;FALSO
49838;16/04/2024;tarde;A;mecanizado;291;12;445;11;VERDADERO;fallo_maquina;;FALSO
76227;28/08/2024;mañana;B;mecanizado;322;13;467;21;VERDADERO;mantenimiento;OP032;FALSO
17857;26/07/2023;noche;A;mecanizado;380;24;505;21;VERDADERO;fallo_maquina;OP069;FALSO
44046;30/03/2024;tarde;A;mecanizado;294;17;463;0;FALSO;;OP003;FALSO
56461;23/07/2024;noche;C;mecanizado;179;10;393;0;FALSO;;OP056;FALSO
95322;16/09/2024;mañana;C;tratamiento_termico;278;19;389;0;FALSO;;OP075;FALSO
68816;14/03/2024;mañana;B;mecanizado;298;10;447;69;VERDADERO;mantenimiento;OP064;FALSO
10683;01/03/2024;mañana;B;mecanizado;254;17;488;0;FALSO;;OP015;FALSO
40945;25/01/2024;noche;C;control_calidad;299;15;461;0;FALSO;;OP061;FALSO
86230;10/06/2024;mañana;A;corte;441;13;383;8;VERDADERO;error_operario;OP031;FALSO
92279;27/05/2024;tarde;A;control_calidad;347;14;395;0;FALSO;;OP056;FALSO
88059;19/02/2024;tarde;B;expedicion;603;13;267;0;FALSO;;OP047;FALSO
85073;08/03/2024;mañana;C;tratamiento_termico;348;15;371;0;FALSO;;OP079;FALSO
59501;09/10/2024;noche;C;expedicion;390;11;250;0;FALSO;;OP043;FALSO
42457;06/04/2023;noche;A;control_calidad;543;38;240;0;FALSO;;OP056;FALSO
77692;04/03/2023;noche;B;tratamiento_termico;292;10;437;4;VERDADERO;fallo_maquina;OP066;FALSO
57352;08/12/2024;noche;A;corte;281;12;599;27;VERDADERO;fallo_maquina;OP076;FALSO
29209;02/02/2023;mañana;C;mecanizado;336;10;520;120;VERDADERO;fallo_maquina;OP069;FALSO
64008;17/02/2024;tarde;B;expedicion;572;6;249;0;FALSO;;OP049;FALSO
18151;16/09/2023;mañana;B;tratamiento_termico;418;20;387;0;FALSO;;OP026;FALSO
68479;03/03/2024;tarde;B;expedicion;518;9;207;0;FALSO;;OP047;FALSO
98712;18/10/2023;tarde;A;corte;233;6;474;25;VERDADERO;fallo_maquina;OP024;FALSO
87101;28/11/2023;noche;A;control_calidad;450;39;303;0;FALSO;;OP072;FALSO
61744;24/04/2023;noche;A;mecanizado;217;13;516;0;FALSO;;OP075;FALSO
86585;23/04/2024;tarde;C;tratamiento_termico;299;17;365;0;FALSO;error_operario;OP017;FALSO
65498;22/01/2024;noche;A;corte;425;13;506;23;VERDADERO;error_operario;OP066;FALSO
65498;22/01/2024;noche;A;corte;425;13;506;23;VERDADERO;error_operario;OP066;FALSO
74165;21/11/2024;mañana;B;control_calidad;427;38;277;6;VERDADERO;error_operario;OP005;FALSO
64646;27/03/2023;noche;B;tratamiento_termico;258;8;387;0;FALSO;;OP006;FALSO
28919;12/02/2023;mañana;B;tratamiento_termico;329;6;369;0;FALSO;;OP057;FALSO
73539;15/10/2023;noche;A;control_calidad;394;23;397;0;FALSO;;OP015;FALSO
77264;04/01/2023;mañana;B;corte;290;13;460;0;FALSO;;OP073;FALSO
25474;02/01/2024;mañana;B;corte;416;13;488;0;FALSO;;OP061;FALSO
69694;23/02/2023;mañana;A;mecanizado;275;11;444;0;FALSO;;OP069;FALSO
30557;28/04/2023;tarde;C;control_calidad;402;34;304;26;FALSO;;OP014;FALSO
58409;30/01/2024;noche;A;mecanizado;277;13;492;0;FALSO;;OP064;FALSO
25566;31/03/2023;noche;A;mecanizado;273;23;402;0;FALSO;;OP043;FALSO
63558;25/08/2023;noche;B;mecanizado;240;5;467;0;FALSO;;OP015;FALSO
63558;25/08/2023;noche;B;mecanizado;240;5;467;0;FALSO;;OP015;FALSO
58442;26/01/2023;noche;B;expedicion;381;10;222;0;FALSO;;OP065;FALSO
15279;21/11/2023;noche;B;corte;315;8;571;0;FALSO;;OP075;FALSO
25432;03/10/2023;tarde;C;control_calidad;521;47;293;0;FALSO;;OP074;FALSO
73691;01/08/2023;noche;A;control_calidad;350;30;258;0;FALSO;;OP057;FALSO
73691;01/08/2023;noche;A;control_calidad;350;30;258;0;FALSO;;OP057;FALSO
87283;30/12/2024;tarde;B;expedicion;388;8;263;0;FALSO;;OP037;FALSO
49998;09/09/2023;mañana;A;corte;388;9;496;0;FALSO;;OP034;FALSO
38256;26/12/2024;mañana;A;tratamiento_termico;419;23;391;0;FALSO;;OP064;FALSO
15856;05/03/2023;mañana;C;corte;454;16;528;0;FALSO;fallo_maquina;OP013;FALSO
85112;04/05/2024;noche;C;control_calidad;310;14;327;0;FALSO;;OP071;FALSO
69293;09/08/2023;noche;A;mecanizado;256;9;444;0;FALSO;;OP024;FALSO
59454;31/12/2023;noche;C;mecanizado;260;6;449;143;VERDADERO;fallo_maquina;OP080;FALSO
89391;15/09/2023;mañana;A;mecanizado;369;12;400;0;FALSO;;OP029;FALSO
28156;16/06/2023;noche;C;control_calidad;216;14;492;0;FALSO;;OP072;FALSO
70415;15/12/2024;mañana;B;expedicion;360;10;217;0;FALSO;;OP016;FALSO
91889;22/05/2023;mañana;B;mecanizado;226;7;330;0;FALSO;;OP073;FALSO
61825;01/02/2024;tarde;B;tratamiento_termico;384;10;361;0;FALSO;;OP007;FALSO
16005;28/10/2023;mañana;C;expedicion;383;19;516;0;FALSO;;OP073;FALSO
94661;14/03/2023;tarde;C;corte;329;4;555;0;FALSO;;OP006;FALSO
31707;10/02/2024;mañana;A;corte;306;16;347;0;FALSO;;OP056;FALSO
84972;16/03/2024;tarde;B;control_calidad;475;33;256;54;VERDADERO;error_operario;OP007;FALSO
50481;20/04/2023;mañana;C;control_calidad;;7;313;26;FALSO;;OP023;FALSO
26224;13/07/2024;mañana;A;control_calidad;272;18;292;12;FALSO;;OP039;FALSO
21161;11/11/2024;tarde;B;expedicion;432;6;251;0;FALSO;;OP062;FALSO
91094;20/11/2023;mañana;B;corte;399;18;399;0;FALSO;;OP062;FALSO
78387;20/09/2023;mañana;B;corte;244;19;463;0;FALSO;;OP045;FALSO
72368;06/07/2024;tarde;A;control_calidad;610;49;325;4;VERDADERO;mantenimiento;OP028;FALSO
12446;01/01/2024;mañana;A;tratamiento_termico;393;16;317;0;FALSO;mantenimiento;OP013;FALSO
79711;03/11/2023;noche;C;mecanizado;248;13;465;0;FALSO;;OP052;FALSO
12486;16/04/2023;noche;A;tratamiento_termico;391;13;337;37;VERDADERO;fallo_maquina;OP008;FALSO
36975;01/06/2023;noche;A;tratamiento_termico;269;9;433;5;FALSO;;OP0066;FALSO
85963;27/08/2024;noche;C;control_calidad;506;45;371;0;FALSO;;OP024;FALSO
79932;30/07/2023;noche;C;control_calidad;382;34;311;0;FALSO;;OP0045;FALSO
62664;02/12/2023;noche;B;corte;346;13;424;1;VERDADERO;error_operario;OP072;FALSO
74418;14/12/2023;noche;C;control_calidad;373;32;362;0;FALSO;;OP074;FALSO
13049;14/05/2023;noche;B;mecanizado;275;11;413;0;FALSO;;OP036;FALSO
33659;29/11/2023;tarde;A;mecanizado;298;11;;0;FALSO;;OP016;FALSO
79193;01/07/2024;mañana;C;expedicion;302;13;437;0;FALSO;;;FALSO
43708;07/02/2024;mañana;A;corte;;8;510;11;VERDADERO;error_operario;OP007;FALSO
23019;23/06/2024;noche;C;expedicion;276;9;464;0;FALSO;;OP023;FALSO
47401;30/01/2024;noche;A;mecanizado;224;11;361;240;VERDADERO;mantenimiento;OP047;FALSO
43496;19/06/2024;tarde;A;control_calidad;351;30;258;0;FALSO;;OP006;FALSO
30214;04/08/2023;mañana;B;mecanizado;300;24;446;16;VERDADERO;falta_material;OP078;FALSO
17721;10/08/2024;mañana;C;control_calidad;250;9;362;0;FALSO;;OP041;FALSO
52636;02/03/2024;noche;B;corte;438;11;460;0;FALSO;;OP048;FALSO
17667;06/04/2024;tarde;C;tratamiento_termico;391;15;425;0;FALSO;;OP028;FALSO
22942;28/12/2023;noche;C;mecanizado;;;389;0;FALSO;;OP075;FALSO
43807;08/02/2023;mañana;B;tratamiento_termico;332;18;349;0;FALSO;;OP037;FALSO
25855;18/09/2024;tarde;C;tratamiento_termico;457;18;317;61;VERDADERO;error_operario;OP034;FALSO
41407;22/03/2024;mañana;B;mecanizado;248;17;561;57;VERDADERO;falta_material;OP009;FALSO
76666;20/09/2024;mañana;A;control_calidad;391;31;337;16;VERDADERO;mantenimiento;OP051;FALSO
60469;08/09/2023;noche;A;tratamiento_termico;237;10;468;0;FALSO;;OP064;FALSO
45296;26/02/2023;mañana;B;corte;494;15;462;0;FALSO;;OP032;FALSO
70925;05/08/2023;mañana;A;expedicion;362;29;504;0;FALSO;;OP015;FALSO
18579;01/06/2023;mañana;A;expedicion;449;5;220;0;FALSO;;OP048;FALSO
63411;16/11/2023;tarde;C;control_calidad;472;32;260;0;FALSO;;OP001;FALSO
12440;13/11/2024;mañana;B;mecanizado;293;16;441;0;FALSO;;OP050;FALSO
86830;26/03/2024;tarde;B;control_calidad;600;47;305;0;FALSO;;OP040;FALSO
42285;03/04/2023;mañana;A;control_calidad;558;57;329;0;FALSO;;OP058;FALSO
49926;20/12/2024;tarde;C;corte;372;19;496;32;VERDADERO;falta_material;OP042;FALSO
68455;20/04/2023;tarde;C;expedicion;579;12;241;0;FALSO;;OP073;FALSO
93335;22/08/2024;mañana;A;corte;461;13;510;0;FALSO;;OP036;FALSO
28660;13/05/2023;mañana;B;mecanizado;289;12;432;0;FALSO;;OP046;FALSO
32044;03/09/2023;noche;B;mecanizado;291;13;417;0;FALSO;;OP062;FALSO
82764;12/03/2024;mañana;A;control_calidad;466;36;305;0;FALSO;;OP032;FALSO
10131;02/01/2023;mañana;C;control_calidad;592;49;322;0;FALSO;;OP047;FALSO
91360;23/10/2024;tarde;C;control_calidad;507;40;301;0;FALSO;;OP038;FALSO
91360;23/10/2024;tarde;C;control_calidad;507;40;301;0;FALSO;;OP038;FALSO
91360;23/10/2024;tarde;C;control_calidad;507;40;301;0;FALSO;;OP038;FALSO
31939;13/07/2024;tarde;B;tratamiento_termico;355;;298;0;FALSO;;OP071;FALSO
42884;18/01/2024;noche;B;control_calidad;430;40;306;0;FALSO;;OP022;FALSO
59827;29/07/2024;mañana;;expedicion;427;14;236;0;FALSO;;OP053;FALSO
92864;01/10/2023;mañana;C;tratamiento_termico;416;20;415;0;FALSO;;OP019;FALSO
76889;07/10/2024;mañana;B;mecanizado;298;15;466;30;VERDADERO;mantenimiento;OP017;FALSO
31157;06/01/2023;noche;C;mecanizado;272;11;552;0;FALSO;;OP059;FALSO
83804;15/06/2024;noche;A;expedicion;400;8;230;1;VERDADERO;fallo_maquina;OP037;FALSO
21759;09/01/2023;noche;C;tratamiento_termico;312;16;278;0;FALSO;;OP021;FALSO
26118;20/08/2024;noche;A;control_calidad;411;23;305;0;FALSO;;OP052;FALSO
66618;03/07/2024;noche;C;corte;362;16;527;0;FALSO;;OP020;FALSO
51720;10/01/2024;mañana;B;tratamiento_termico;382;20;353;0;FALSO;;OP022;FALSO
54909;07/08/2024;tarde;C;expedicion;639;5;254;0;FALSO;;OP024;FALSO
69338;03/10/2023;tarde;B;mecanizado;318;20;420;0;FALSO;;OP055;FALSO
96805;21/02/2024;tarde;C;control_calidad;407;31;323;0;FALSO;;OP020;FALSO
54778;27/07/2023;noche;A;expedicion;398;7;280;0;FALSO;;OP025;FALSO
88579;07/04/2024;noche;B;mecanizado;190;20;505;0;FALSO;;OP026;FALSO
27527;04/12/2023;noche;B;corte;438;12;561;0;FALSO;;OP067;FALSO
10268;24/04/2024;tarde;C;tratamiento_termico;;6;409;0;FALSO;;OP009;FALSO
10560;12/02/2024;noche;C;expedicion;377;12;252;0;FALSO;;OP054;FALSO
98172;28/12/2024;mañana;A;corte;357;15;492;0;FALSO;;OP040;FALSO
82848;18/10/2024;mañana;B;corte;345;9;433;0;FALSO;;OP044;FALSO
18526;03/06/2024;mañana;C;control_calidad;507;32;319;18;VERDADERO;desconocido;;FALSO
80381;31/10/2024;tarde;C;corte;349;14;392;0;FALSO;;OP067;FALSO
80381;31/10/2024;tarde;C;corte;349;14;392;0;FALSO;;OP067;FALSO
86569;24/09/2023;noche;C;expedicion;442;12;238;16;VERDADERO;mantenimiento;OP047;FALSO
79615;08/05/2023;tarde;C;corte;490;21;497;47;VERDADERO;mantenimiento;OP043;FALSO
76562;08/09/2023;tarde;B;control_calidad;476;33;242;0;FALSO;falta_material;OP073;FALSO
34356;11/10/2024;tarde;A;mecanizado;238;13;446;0;FALSO;;OP019;FALSO
30676;20/01/2024;noche;;control_calidad;479;44;305;0;FALSO;;OP075;FALSO
90173;08/03/2023;noche;C;control_calidad;385;;243;0;FALSO;;OP073;FALSO
95717;09/02/2023;mañana;;control_calidad;563;41;264;0;FALSO;;OP024;FALSO
97538;28/07/2023;tarde;;corte;491;12;338;7;VERDADERO;error_operario;OP077;FALSO
49240;17/08/2023;mañana;B;control_calidad;485;43;298;0;FALSO;;OP033;FALSO
27601;03/12/2023;tarde;C;tratamiento_termico;438;21;398;0;FALSO;;OP050;FALSO
58393;30/01/2024;noche;;corte;367;11;619;0;FALSO;;OP064;FALSO
74091;25/03/2023;noche;B;control_calidad;355;18;559;37;VERDADERO;mantenimiento;OP033;FALSO
80533;20/01/2023;tarde;;corte;463;10;440;0;FALSO;;OP033;FALSO
95078;03/01/2024;tarde;C;corte;384;21;454;0;FALSO;;OP012;FALSO
80601;29/02/2024;tarde;C;mecanizado;393;14;408;0;FALSO;;OP070;FALSO
26176;07/12/2023;noche;C;expedicion;357;9;341;0;FALSO;;OP023;FALSO
59332;11/04/2023;mañana;B;control_calidad;493;48;225;39;VERDADERO;fallo_maquina;OP047;FALSO
56919;22/08/2023;mañana;B;expedicion;391;6;217;0;FALSO;;OP033;FALSO
11105;11/11/2024;mañana;A;mecanizado;252;11;371;29;VERDADERO;falta_material;OP076;FALSO
58559;24/09/2023;noche;;corte;;;583;0;FALSO;;OP016;FALSO
68271;02/12/2024;tarde;B;corte;547;10;539;0;FALSO;falta_material;OP046;FALSO
56900;25/09/2024;mañana;A;corte;477;19;;0;FALSO;;OP005;FALSO
38986;31/08/2024;noche;C;tratamiento_termico;305;9;384;0;FALSO;;OP022;FALSO
74724;08/06/2023;noche;A;expedicion;316;12;504;0;FALSO;;OP018;FALSO
14822;18/05/2023;mañana;A;mecanizado;389;21;405;;VERDADERO;mantenimiento;OP048;FALSO
89433;17/06/2024;noche;C;corte;342;;587;0;FALSO;;OP025;FALSO
35701;09/01/2024;noche;C;tratamiento_termico;302;15;333;0;FALSO;;OP053;FALSO
93681;25/04/2023;mañana;A;mecanizado;357;15;328;42;VERDADERO;falta_material;OP065;FALSO
46352;04/02/2024;tarde;A;corte;467;19;491;0;FALSO;;OP028;FALSO
74751;16/02/2024;noche;B;expedicion;457;9;291;0;FALSO;;OP044;FALSO
35397;19/01/2024;mañana;C;expedicion;555;16;204;0;FALSO;;OP039;FALSO
84148;10/10/2023;tarde;A;expedicion;333;6;217;0;FALSO;;OP031;FALSO
89032;18/04/2024;mañana;C;mecanizado;265;13;414;30;VERDADERO;falta_material;;FALSO
18566;16/06/2023;mañana;B;corte;293;9;546;52;VERDADERO;error_operario;OP079;FALSO
84698;07/04/2023;tarde;A;corte;;;455;10;FALSO;;OP072;FALSO
78561;19/10/2024;mañana;A;expedicion;435;4;233;0;FALSO;;;FALSO
45956;04/05/2024;noche;C;expedicion;387;9;293;0;FALSO;;OP021;FALSO
98864;15/08/2023;mañana;B;expedicion;482;13;255;0;FALSO;;OP058;FALSO
98864;15/08/2023;mañana;B;expedicion;482;13;255;0;FALSO;;OP058;FALSO
90538;14/11/2024;mañana;A;control_calidad;;;306;0;FALSO;mantenimiento;OP032;FALSO
10256;07/06/2023;tarde;C;expedicion;531;4;187;0;FALSO;;OP048;FALSO
95200;23/09/2024;mañana;C;tratamiento_termico;322;13;384;0;FALSO;;OP079;FALSO
52336;18/03/2024;noche;A;tratamiento_termico;283;11;384;0;FALSO;;OP043;FALSO
63330;15/03/2024;tarde;A;tratamiento_termico;358;8;327;0;FALSO;;OP075;FALSO
99151;28/12/2023;tarde;C;control_calidad;509;39;265;0;FALSO;;OP073;FALSO
74955;04/08/2023;mañana;;mecanizado;353;20;432;6;VERDADERO;mantenimiento;;FALSO
15697;27/08/2023;tarde;C;mecanizado;439;14;444;58;VERDADERO;error_operario;OP024;FALSO
39431;24/07/2023;mañana;A;tratamiento_termico;378;20;434;0;FALSO;;OP065;FALSO
65058;09/01/2023;tarde;A;expedicion;518;12;257;0;FALSO;;OP048;FALSO
51450;10/04/2024;tarde;B;corte;335;14;393;0;FALSO;fallo_maquina;OP023;FALSO
84949;14/07/2024;tarde;C;expedicion;;;263;0;FALSO;;OP0007;FALSO
39573;03/06/2024;noche;B;control_calidad;306;21;308;0;FALSO;;;FALSO
65550;04/09/2024;tarde;B;corte;281;9;415;0;FALSO;;OP051;FALSO
